Artist_Name,Latitude,Longitude,City,Country,State,Region
Mary Mary,33.9618,-118.356,Inglewood,United States,CA,West
Willow,33.973951,-118.248405,Los Angeles,United States,CA,West
Chris Medina,41.6118,-87.7563,Oak Forest,United States,IL,Midwest
Gorilla Zoe,33.7483,-84.3911,Atlanta,United States,GA,South
Kirk Franklin,32.7486,-97.3292,Fort Worth,United States,TX,South
Mike Posner,42.3317,-83.0479,Detroit,United States,MI,Midwest
Aaron Lewis,43.6051,-72.9783,Rutland,United States,VT,Northeast
My Chemical Romance,40.7174,-74.0432,Jersey City,United States,NJ,Northeast
Dr. Dre,33.973951,-118.248405,Los Angeles,United States,CA,West
3 Doors Down,30.441072,-88.634482,Escatawpa,United States,MS,South
Mann,33.973951,-118.248405,Los Angeles,United States,CA,West
New Hollow,40.974223,-82.163767,New Albany,United States,OH,Midwest
Rise Against,41.8842,-87.6324,Chicago,United States,IL,Midwest
Yellowcard,30.3314,-81.6558,Jacksonville,United States,FL,South
Cage The Elephant,36.9946,-86.4456,Bowling Green,United States,KY,South
The JaneDear Girls,36.1678,-86.7784,Nashville,United States,TN,South
Garrett Hedlund,48.8444,-95.7684,Roseau,United States,MN,Midwest
Sunny Sweeney,32.5006,-94.7411,Longview,United States,TX,South
Gwyneth Paltrow,33.973951,-118.248405,Los Angeles,United States,CA,West
Troop 41,35.2196,-80.0195,0,United States,NC,South
Diddy,40.7146,-74.0071,New York,United States,NY,Northeast
Keri Hilson,33.772554,-84.291723,Decatur,United States,GA,South
Twista,41.8842,-87.6324,Chicago,United States,IL,Midwest
Sugarland,33.7483,-84.3911,Atlanta,United States,GA,South
Akon,40.1432,-74.7267,0,United States,NJ,Northeast
Jesse McCartney,40.7146,-74.0071,New York,United States,NY,Northeast
Reba McEntire,34.5819444,-95.9980556,Chockie,United States,OK,South
Cee Lo Green,33.7483,-84.3911,Atlanta,United States,GA,South
Plain White T's,41.8842,-87.6324,Chicago,United States,IL,Midwest
The Ready Set,41.0755,-85.0991,Fort Wayne,United States,IN,Midwest
Chiddy Bang,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Matisyahu,40.714269,-74.005973,White Plains,United States,NY,Northeast
Kris Allen,34.8661111,-92.11,Jacksonville,United States,AR,South
Monica,33.7483,-84.3911,Atlanta,United States,GA,South
Lloyd Banks,40.7146,-74.0071,New York,United States,NY,Northeast
Artists For Haiti,35.011945,-80.594338,Arlington,United States,VA,South
Kellie Pickler,35.319817,-80.253448,Albemarle,United States,NC,South
General Larry Platt,33.7483,-84.3911,Atlanta,United States,GA,South
Kevin Rudolf,25.729,-80.2374,Miami,United States,FL,South
Gucci Mane,33.7483,-84.3911,Atlanta,United States,GA,South
Shiny Toy Guns,33.973951,-118.248405,Los Angeles,United States,CA,West
Jaheim,40.486754,-74.444395,New Brunswick,United States,NJ,Northeast
Jason Michael Carroll,36.018749,-78.438181,Youngsville,United States,NC,South
Eddie Vedder,42.049148,-87.702155,Evanston,United States,IL,Midwest
Timbaland,36.8468,-76.2851,Norfolk,United States,VA,South
Rob Thomas,27.8333,-81.717,0,United States,FL,South
Creed,30.4398,-84.2806,Tallahassee,United States,FL,South
RockMafia,34.0116,-118.492,Santa Monica,United States,CA,West
Kings Of Leon,36.1678,-86.7784,Nashville,United States,TN,South
Hannah Montana,36.1678,-86.7784,Nashville,United States,TN,South
A Rocket To The Moon,42.202216,-71.005192,Braintree,United States,MA,Northeast
Jazmine Sullivan,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Josh Thompson,43.2986,-87.9883,Cedarburg,United States,WI,Midwest
Soundgarden,47.6036,-122.329,Seattle,United States,WA,West
Antoine Dodson,41.8842,-87.6324,Chicago,United States,IL,Midwest
Asher Roth,40.208408,-74.82914,Morrisville,United States,PA,Northeast
Auburn,44.979,-93.2649,Minneapolis,United States,MN,Midwest
Soulja Boy,41.8842,-87.6324,Chicago,United States,IL,Midwest
Bobby Brackins,33.0082,-92.3448,Oakland,United States,LA,South
The Dirty Heads,33.6789,-118.002,Huntington Beach,United States,CA,West
Disturbed,41.8842,-87.6324,Chicago,United States,IL,Midwest
Cali Swag District,33.9618,-118.356,Inglewood,United States,CA,West
Lee DeWyze,42.0654,-87.9354,Mount Prospect,United States,IL,Midwest
Crystal Bowersox,41.5478,-83.2802,Elliston,United States,OH,Midwest
Alpha Rev,30.2676,-97.743,Austin,United States,TX,South
Clay Walker,30.15549,-93.935765,Vidor,United States,TX,South
Erykah Badu,32.7781,-96.7954,Dallas,United States,TX,South
Jaron & The Long Road To Love,33.7483,-84.3911,Atlanta,United States,GA,South
Maxwell,40.7146,-74.0071,New York,United States,NY,Northeast
Spose,43.3218,-70.5909,Wells,United States,ME,Northeast
The-Dream,34.9358,-79.7741,Rockingham,United States,NC,South
Mario,39.2906,-76.6096,Baltimore,United States,MD,South
Sam Adams,42.3586,-71.0567,Boston,United States,MA,Northeast
Steel Magnolia,36.1678,-86.7784,Nashville,United States,TN,South
Godsmack,42.7103,-71.1612,Lawrence,United States,MA,Northeast
Three 6 Mafia,35.169255,-89.990415,Memphis,United States,TN,South
Danny Gokey,43.0418,-87.9068,Milwaukee,United States,WI,Midwest
Boys Like Girls,42.647991,-71.165685,Andover,United States,MA,Northeast
Ester Dean,35.70582,-95.50025,Muskogee,United States,OK,South
Weezer,33.973951,-118.248405,Los Angeles,United States,CA,West
Uncle Kracker,42.597984,-82.877669,Mount Clemens,United States,MI,Midwest
Francesca Battistelli,40.7146,-74.0071,New York,United States,NY,Northeast
Anya Marina,42.3281,-83.7336,Ann Arbor,United States,MI,Midwest
Chamillionaire,29.7605,-95.3698,Houston,United States,TX,South
Five For Fighting,33.973951,-118.248405,Los Angeles,United States,CA,West
Brooks & Dunn,36.1678,-86.7784,Nashville,United States,TN,South
LeToya,29.7605,-95.3698,Houston,United States,TX,South
O.A.R.,39.0838889,-77.1530556,Rockville,United States,MD,South
The Game,33.8953,-118.224,Compton,United States,CA,West
Saving Abel,34.9291,-88.5308,Corinth,United States,MS,South
Secondhand Serenade,37.4547,-122.178,Menlo Park,United States,CA,West
Alice In Chains,47.6036,-122.329,Seattle,United States,WA,West
The All-American Rejects,36.1163,-97.0587,Stillwater,United States,OK,South
Pleasure P,25.9879,-80.1922,Carver Ranches,United States,FL,South
Skillet,35.169255,-89.990415,Memphis,United States,TN,South
Michael Franti & Spearhead,37.7796,-122.42,San Francisco,United States,CA,West
Parachute,38.0321,-78.4775,Charlottesville,United States,VA,South
Michelle Branch,33.4483,-112.076,Phoenix,United States,AZ,West
Beastie Boys,40.7146,-74.0071,New York,United States,NY,Northeast
Darryl Worley,35.0954,-88.259,Pyburn,United States,TN,South
Jack Ingram,30.1575,-95.4558,The Woodlands,United States,TX,South
Fast Life Yungstaz,39.8458,-88.9525,Decatur,United States,IL,Midwest
All Time Low,39.407156,-76.60379,Towson,United States,MD,South
Matt & Kim,29.9537,-90.0777,New Orleans,United States,LA,South
Ginuwine,38.8938,-77.0146,Washington D.C.,United States,District of Columbia,South
K'Jon,42.3317,-83.0479,Detroit,United States,MI,Midwest
Mitchel Musso,32.931523,-96.615821,Garland,United States,TX,South
Dorrough,32.7781,-96.7954,Dallas,United States,TX,South
David Cook,29.7605,-95.3698,Houston,United States,TX,South
The Pussycat Dolls,33.973951,-118.248405,Los Angeles,United States,CA,West
Fast Life Yungstaz,33.8038,-84.17,Stone Mountain,United States,GA,South
Paula Abdul,34.286689,-118.435078,San Fernando,United States,CA,West
Hurricane Chris,32.5146,-93.7473,Shreveport,United States,LA,South
Chrisette Michele,40.78193,-73.196148,Central Islip,United States,NY,Northeast
Charlie Wilson,36.154,-95.9928,Tulsa,United States,OK,South
Kristinia DeBarge,34.1472,-118.144,Pasadena,United States,CA,West
Ashley Tisdale,40.250861,-74.004581,Deal,United States,NJ,Northeast
Silversun Pickups,33.973951,-118.248405,Los Angeles,United States,CA,West
Alan Jackson,33.369595,-84.819397,Newnan,United States,GA,South
DAY26,40.7146,-74.0071,New York,United States,NY,Northeast
Papa Roach,38.333133,-121.920151,Vacaville,United States,CA,West
Musiq Soulchild,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Plies,26.621074,-81.878139,Fort Myers,United States,FL,South
Mike Jones,29.7605,-95.3698,Houston,United States,TX,South
The White Tie Affair,41.8842,-87.6324,Chicago,United States,IL,Midwest
MGMT,41.550139,-72.655357,Middletown,United States,CT,Northeast
Maino,40.7146,-74.0071,New York,United States,NY,Northeast
John Rich,35.2072,-101.834,Amarillo,United States,TX,South
Bobby Valentino,32.2987,-90.1805,Jackson,United States,MS,South
Brooke White,33.417,-111.831,Mesa,United States,AZ,West
Carolina Liar,33.973951,-118.248405,Los Angeles,United States,CA,West
GS Boyz,32.7356,-97.1077,Arlington,United States,TX,South
Bruce Springsteen,40.2345,-74.295,Freehold,United States,NJ,Northeast
Yung L.A.,33.7483,-84.3911,Atlanta,United States,GA,South
Mims,40.7146,-74.0071,New York,United States,NY,Northeast
Pat Green,29.4245,-98.4946,San Antonio,United States,TX,South
Thriving Ivory,34.4193,-119.699,Santa Barbara,United States,CA,West
Lee Ann Womack,36.1678,-86.7784,Nashville,United States,TN,South
The Red Jumpsuit Apparatus,30.0668,-81.8667,Middleburg,United States,FL,South
Framing Hanley,36.1678,-86.7784,Nashville,United States,TN,South
Metro Station,33.973951,-118.248405,Los Angeles,United States,CA,West
Avant,41.5047,-81.6907,Cleveland,United States,OH,Midwest
Jim Jones,40.7146,-74.0071,New York,United States,NY,Northeast
The Offspring,33.6789,-118.002,Huntington Beach,United States,CA,West
Jamey Johnson,32.3801,-86.3006,Montgomery,United States,AL,South
Hinder,35.472,-97.5203,Oklahoma City,United States,OK,South
The Rock Heroes,33.973951,-118.248405,Los Angeles,United States,CA,West
David Archuleta,40.666892,-111.887991,Murray,United States,UT,West
Goo Goo Dolls,42.8854,-78.8785,Buffalo,United States,NY,Northeast
Melissa Lawson,32.7356,-97.1077,Arlington,United States,TX,South
LL Cool J,40.7202,-73.2492,Bay Shore,United States,NY,Northeast
Shwayze,34.039034,-118.707992,Malibu,United States,CA,West
Meryl Streep,40.7174,-74.3624,Summit,United States,NJ,Northeast
Jimmy Wayne,36.1678,-86.7784,Nashville,United States,TN,South
Nas,40.7146,-74.0071,New York,United States,NY,Northeast
Heidi Newfield,38.61047,-122.86916,Healdsburg,United States,CA,West
Yung Berg,41.8842,-87.6324,Chicago,United States,IL,Midwest
The Lost Trailers,33.7483,-84.3911,Atlanta,United States,GA,South
Vanessa Hudgens,33.973951,-118.248405,Los Angeles,United States,CA,West
Rehab,32.6208,-83.6069,Warner Robins,United States,GA,South
Staind,42.1012,-72.5893,Springfield,United States,MA,Northeast
Jessica Simpson,32.576489,-99.665323,Abilene,United States,TX,South
Keith Anderson,36.842401,-94.854482,Miami,United States,OK,South
Marvin Sapp,42.9967,-85.5901,Grand Rapids,United States,MI,Midwest
Hot Stylz,41.8842,-87.6324,Chicago,United States,IL,Midwest
Julianne Hough,40.569992,-111.85254,Sandy,United States,UT,West
New Kids On The Block,42.3586,-71.0567,Boston,United States,MA,Northeast
Kate Voegele,41.4854,-81.9208,Bay Village,United States,OH,Midwest
David Banner,32.2987,-90.1805,Jackson,United States,MS,South
DJ Laz,25.729,-80.2374,Miami,United States,FL,South
Augustana,32.7157,-117.162,San Diego,United States,CA,West
Ashlee Simpson,30.579623,-95.895889,Richardson,United States,TX,South
G Unit,40.7146,-74.0071,New York,United States,NY,Northeast
Flobots,39.74,-104.992,Denver,United States,CO,West
Josh Gracin,42.333901,-83.384209,Westland,United States,MI,Midwest
Raheem DeVaughn,40.732,-74.1742,Newark,United States,NJ,Northeast
C-Side,33.7483,-84.3911,Atlanta,United States,GA,South
R.E.M.,33.992902,-83.353697,Athens,United States,GA,South
Death Cab For Cutie,48.7523,-122.471,Bellingham,United States,WA,West
Ferras,33.973951,-118.248405,Los Angeles,United States,CA,West
Gnarls Barkley,33.7483,-84.3911,Atlanta,United States,GA,South
Danity Kane,40.7146,-74.0071,New York,United States,NY,Northeast
Ryan Leslie,38.8938,-77.0146,Washington D.C.,United States,District of Columbia,South
Ashanti,40.7146,-74.0071,New York,United States,NY,Northeast
Colby O'Donis,40.7146,-74.0071,New York,United States,NY,Northeast
Dolla,33.7483,-84.3911,Atlanta,United States,GA,South
James Otto,47.1024,-122.587,Fort Lewis,United States,WA,West
Phil Vassar,37.414,-79.1428,Lynchburg,United States,VA,South
Lil Mama,40.7146,-74.0071,New York,United States,NY,Northeast
Bucky Covington,34.9358,-79.7741,Rockingham,United States,NC,South
2 Pistols,28.1508,-82.7531,Tarpon Springs,United States,FL,South
Cherish,33.7483,-84.3911,Atlanta,United States,GA,South
Jewel,59.6425,-151.54833,Homer,United States,AK,International
Lenny Kravitz,40.7146,-74.0071,New York,United States,NY,Northeast
Puddle Of Mudd,39.103,-94.5831,Kansas City,United States,MO,Midwest
78violet,33.8367,-118.342,Torrance,United States,CA,West
Shawty Lo,33.7483,-84.3911,Atlanta,United States,GA,South
Flyleaf,30.2676,-97.743,Austin,United States,TX,South
Janet Jackson,41.603,-87.3372,Gary,United States,IN,Midwest
Alvin & The Chipmunks,36.862603,-119.734947,Fresno,United States,CA,West
Baby Bash,29.7605,-95.3698,Houston,United States,TX,South
Landon Pigg,36.1678,-86.7784,Nashville,United States,TN,South
Chingy,38.6277,-90.1995,St. Louis,United States,MO,Midwest
Buckcherry,33.973951,-118.248405,Los Angeles,United States,CA,West
Webbie,30.4434,-91.187,Baton Rouge,United States,LA,South
Chuck Wicks,39.29983,-75.60465,Smyrna,United States,DE,South
J. Holiday,38.8938,-77.0146,Washington D.C.,United States,District of Columbia,South
DJ Felli Fel,33.973951,-118.248405,Los Angeles,United States,CA,West
Billy Ray Cyrus,38.50316,-82.728176,Flatwoods,United States,KY,South
The Last Goodnight,41.9997,-72.5942,Enfield,United States,CT,Northeast
Santana,37.7796,-122.42,San Francisco,United States,CA,West
LeAnn Rimes,32.931523,-96.615821,Garland,United States,TX,South
Playaz Circle,33.653443,-84.449373,College Park,United States,GA,South
Cassidy,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Good Charlotte,38.603783,-76.867928,Waldorf,United States,MD,South
Guns N' Roses,33.973951,-118.248405,Los Angeles,United States,CA,West
Jack White,42.3317,-83.0479,Detroit,United States,MI,Midwest
Zac Efron,35.2855,-120.663,San Luis Obispo,United States,CA,West
Ray LaMontagne,42.741295,-71.458793,Nashua,United States,NH,Northeast
Joshua Radin,41.5047,-81.6907,Cleveland,United States,OH,Midwest
Metallica,33.973951,-118.248405,Los Angeles,United States,CA,West
Slim,33.7483,-84.3911,Atlanta,United States,GA,South
Artists Stand Up To Cancer,25.729,-80.2374,Miami,United States,FL,South
Lumidee,40.7146,-74.0071,New York,United States,NY,Northeast
Corbin Bleu,40.7146,-74.0071,New York,United States,NY,Northeast
Jordan Pruitt,35.9243,-86.8709,Franklin,United States,TN,South
The Wreckers,37.1679,-95.845,0,United States,,International
Jibbs,38.6277,-90.1995,St. Louis,United States,MO,Midwest
Cartel,33.7483,-84.3911,Atlanta,United States,GA,South
Pretty Ricky,25.729,-80.2374,Miami,United States,FL,South
Baby Boy Da Prince,29.9537,-90.0777,New Orleans,United States,LA,South
Regina Spektor,40.7146,-74.0071,New York,United States,NY,Northeast
AFI,39.15017,-123.20778,Ukiah,United States,CA,West
Rich Boy,30.701142,-88.103184,Mobile,United States,AL,South
Blue October,29.7605,-95.3698,Houston,United States,TX,South
Trent Tomlinson,36.1678,-86.7784,Nashville,United States,TN,South
Lil Boosie,30.4434,-91.187,Baton Rouge,United States,LA,South
Incubus,34.1523,-118.694,Calabasas,United States,CA,West
Hellogoodbye,33.6789,-118.002,Huntington Beach,United States,CA,West
Paula DeAnda,29.4245,-98.4946,San Antonio,United States,TX,South
Lil Scrappy,33.7483,-84.3911,Atlanta,United States,GA,South
Unk,43.3742,-72.3361,Claremont,United States,NH,Northeast
Webstar,40.7146,-74.0071,New York,United States,NY,Northeast
Petey Pablo,35.6072,-77.3802,Greenville,United States,NC,South
Heartland,34.7291,-86.585,Huntsville,United States,AL,South
Serj Tankian,33.973951,-118.248405,Los Angeles,United States,CA,West
Backstreet Boys,28.545179,-81.373291,Orlando,United States,FL,South
Garth Brooks,36.154,-95.9928,Tulsa,United States,OK,South
Swizz Beatz,40.7146,-74.0071,New York,United States,NY,Northeast
Yung Joc,33.7483,-84.3911,Atlanta,United States,GA,South
UGK,29.8993,-93.9294,Port Arthur,United States,TX,South
Cupid,30.9742,-91.5238,0,United States,LA,South
The Smashing Pumpkins,41.8842,-87.6324,Chicago,United States,IL,Midwest
Kat DeLuna,40.7146,-74.0071,New York,United States,NY,Northeast
India.Arie,33.7483,-84.3911,Atlanta,United States,GA,South
Blake Lewis,47.6694,-122.1239,Redmond,United States,WA,West
Down,34.2003,-119.18,Oxnard,United States,CA,West
Eve,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Freak Nasty,29.9537,-90.0777,New Orleans,United States,LA,South
The White Stripes,42.3317,-83.0479,Detroit,United States,MI,Midwest
Joe,32.472864,-84.97823,Columbus,United States,GA,South
Josh Groban,33.973951,-118.248405,Los Angeles,United States,CA,West
Shop Boyz,33.7483,-84.3911,Atlanta,United States,GA,South
Paul Wall,29.7605,-95.3698,Houston,United States,TX,South
Brandi Carlile,47.353,-121.982,Ravensdale,United States,WA,West
Tracy Lawrence,33.734105,-94.37246,Foreman,United States,AR,South
Dashboard Confessional,26.3505,-80.089,Boca Raton,United States,FL,South
Bone Thugs-N-Harmony,41.5047,-81.6907,Cleveland,United States,OH,Midwest
Young Buck,36.1678,-86.7784,Nashville,United States,TN,South
Elliott Yamin,37.5407,-77.4336,Richmond,United States,VA,South
Nine Inch Nails,41.5047,-81.6907,Cleveland,United States,OH,Midwest
Huey,38.745,-90.3279,Kinloch,United States,MO,Midwest
Tank,43.0418,-87.9068,Milwaukee,United States,WI,Midwest
Korn,35.384337,-119.020562,Bakersfield,United States,CA,West
Dixie Chicks,32.7781,-96.7954,Dallas,United States,TX,South
Marques Houston,33.973951,-118.248405,Los Angeles,United States,CA,West
AnnaSophia Robb,39.74,-104.992,Denver,United States,CO,West
Crime Mob,33.7483,-84.3911,Atlanta,United States,GA,South
Katharine McPhee,33.973951,-118.248405,Los Angeles,United States,CA,West
